Date,Close,Open,High,Low,Volume,Change%
12/04/2017,5644.15,5633.98,5650.03,5631.75,"8,69B","0,29%"
13/04/2017,5616.55,5658.2,5660.39,5613.54,"6,41B","-0,49%"
17/04/2017,5577.49,5624.62,5631.51,5577.49,"6,28B","-0,70%"
18/04/2017,5606.52,5597.67,5626.52,5597.17,"7,21B","0,52%"
20/04/2017,5595.31,5609.89,5619.36,5590.03,"7,62B","-0,20%"
21/04/2017,5664.48,5600.42,5664.48,5599.49,"5,51B","1,24%"
25/04/2017,5680.8,5690.89,5696.39,5653.68,"6,15B","0,29%"
26/04/2017,5726.53,5687.08,5726.53,5679.59,"6,80B","0,80%"
27/04/2017,5707.03,5708.23,5718.9,5697.79,"7,08B","-0,34%"
28/04/2017,5685.3,5715.09,5724.51,5684.59,"5,98B","-0,38%"
02/05/2017,5675.81,5703.87,5714.34,5675.81,"5,96B","-0,17%"
03/05/2017,5647.37,5681.6,5686.82,5647.32,"6,77B","-0,50%"
04/05/2017,5669.44,5656.09,5676.01,5643.05,"6,82B","0,39%"
05/05/2017,5683.38,5665.11,5696.48,5659.97,"7,74B","0,25%"
08/05/2017,5707.86,5699.3,5727.49,5692.56,"7,18B","0,43%"
09/05/2017,5697.06,5730.25,5745.85,5693.68,"6,14B","-0,19%"
10/05/2017,5653.01,5697.96,5718.59,5636.2,"7,53B","-0,77%"
12/05/2017,5675.22,5680.59,5698.96,5668.72,"8,22B","0,39%"
15/05/2017,5688.87,5689.81,5693.99,5649.08,"6,38B","0,24%"
16/05/2017,5647.0,5690.3,5696.62,5647.0,"5,59B","-0,74%"
17/05/2017,5615.49,5661.48,5664.32,5608.8,"5,49B","-0,56%"
18/05/2017,5645.45,5590.47,5645.45,5577.52,"7,07B","0,53%"
19/05/2017,5791.88,5643.54,5825.21,5630.07,"7,29B","2,59%"
22/05/2017,5749.44,5837.18,5874.44,5743.39,"6,06B","-0,73%"
23/05/2017,5730.61,5770.62,5777.69,5692.98,"5,53B","-0,33%"
24/05/2017,5703.43,5678.39,5704.71,5672.04,"6,17B","-0,47%"
26/05/2017,5716.81,5713.35,5728.6,5703.89,"5,94B","0,23%"
29/05/2017,5712.33,5728.81,5730.84,5703.46,"5,17B","-0,08%"
30/05/2017,5693.39,5700.77,5730.06,5693.39,"6,47B","-0,33%"
31/05/2017,5738.15,5697.81,5738.15,5697.81,"9,41B","0,79%"
02/06/2017,5742.45,5749.42,5752.66,5726.01,"6,68B","0,07%"
05/06/2017,5748.23,5747.89,5765.83,5737.58,"5,83B","0,10%"
06/06/2017,5707.83,5743.4,5754.29,5701.66,"6,30B","-0,70%"
07/06/2017,5717.32,5716.97,5735.99,5709.15,"4,83B","0,17%"
08/06/2017,5702.92,5719.03,5725.88,5702.92,"4,67B","-0,25%"
09/06/2017,5675.52,5699.25,5704.86,5669.87,"5,27B","-0,48%"
12/06/2017,5691.44,5668.72,5716.54,5668.72,"3,90B","0,28%"
13/06/2017,5707.65,5694.95,5715.21,5693.88,"4,53B","0,28%"
14/06/2017,5792.9,5708.07,5792.9,5707.92,"5,07B","1,49%"
15/06/2017,5776.28,5776.3,5791.2,5768.15,"3,47B","-0,29%"
16/06/2017,5723.64,5768.16,5797.12,5720.93,"5,41B","-0,91%"
19/06/2017,5741.91,5731.08,5745.57,5726.77,"5,69B","0,32%"
20/06/2017,5791.9,5749.58,5791.9,5747.45,"4,91B","0,87%"
21/06/2017,5818.55,5772.09,5818.55,5771.58,"4,27B","0,46%"
22/06/2017,5829.71,5830.98,5831.34,5804.6,"3,74B","0,19%"
03/07/2017,5910.24,5846.6,5910.24,5831.2,"4,88B","1,38%"
04/07/2017,5865.36,5886.72,5896.37,5858.61,"3,93B","-0,76%"
05/07/2017,5825.05,5865.43,5874.69,5808.35,"4,73B","-0,69%"
06/07/2017,5849.57,5817.8,5852.34,5817.39,"4,15B","0,42%"
07/07/2017,5814.79,5839.89,5863.59,5810.36,"3,75B","-0,59%"
10/07/2017,5771.51,5814.79,5826.31,5769.34,"3,00B","-0,74%"
11/07/2017,5773.33,5772.98,5784.08,5765.36,"5,20B","0,03%"
12/07/2017,5819.13,5771.47,5827.13,5771.47,"4,53B","0,79%"
13/07/2017,5830.04,5839.4,5843.18,5809.4,"4,30B","0,19%"
14/07/2017,5831.8,5827.55,5833.76,5804.44,"3,68B","0,03%"
17/07/2017,5841.28,5831.02,5841.28,5824.26,"5,15B","0,16%"
18/07/2017,5822.35,5824.93,5831.69,5806.6,"5,55B","-0,32%"
19/07/2017,5806.69,5822.24,5822.48,5797.35,"4,49B","-0,27%"
20/07/2017,5825.21,5808.88,5828.14,5808.12,"4,51B","0,32%"
21/07/2017,5765.42,5824.53,5831.46,5760.96,"4,20B","-1,03%"
24/07/2017,5801.59,5760.08,5801.59,5756.51,"5,09B","0,63%"
25/07/2017,5813.53,5805.6,5813.53,5780.48,"4,83B","0,21%"
26/07/2017,5800.21,5809.89,5831.64,5785.9,"5,82B","-0,23%"
27/07/2017,5819.74,5807.28,5820.96,5805.92,"5,14B","0,34%"
28/07/2017,5831.03,5822.81,5831.03,5804.8,"6,58B","0,19%"
31/07/2017,5840.94,5820.01,5847.24,5816.53,"5,44B","0,17%"
01/08/2017,5805.2,5853.51,5858.93,5805.2,"7,20B","-0,61%"
02/08/2017,5824.25,5815.07,5824.25,5792.17,"5,29B","0,33%"
03/08/2017,5780.58,5818.56,5825.05,5780.58,"4,60B","-0,75%"
04/08/2017,5777.48,5775.92,5800.13,5769.4,"4,10B","-0,05%"
07/08/2017,5749.29,5780.89,5812.79,5749.29,"4,35B","-0,49%"
08/08/2017,5810.56,5755.05,5810.56,5755.05,"4,99B","1,07%"
09/08/2017,5824.01,5813.6,5824.01,5792.78,"5,67B","0,23%"
10/08/2017,5825.95,5828.54,5833.86,5810.76,"5,83B","0,03%"
11/08/2017,5766.14,5812.25,5812.91,5756.46,"5,69B","-1,03%"
14/08/2017,5801.49,5780.7,5812.87,5780.7,"5,03B","0,61%"
15/08/2017,5835.04,5808.65,5842.84,5808.26,"6,43B","0,58%"
16/08/2017,5891.95,5842.56,5891.95,5836.15,"5,97B","0,98%"
18/08/2017,5893.84,5879.68,5912.12,5869.13,"4,79B","0,03%"
21/08/2017,5861.0,5893.42,5901.58,5855.24,"4,41B","-0,56%"
22/08/2017,5880.3,5862.59,5885.6,5862.48,"6,05B","0,33%"
23/08/2017,5914.02,5900.4,5914.02,5881.76,"7,99B","0,57%"
24/08/2017,5894.12,5914.1,5916.82,5874.28,"8,94B","-0,34%"
25/08/2017,5915.36,5906.12,5915.36,5880.02,"6,61B","0,36%"
28/08/2017,5903.34,5904.37,5914.48,5890.48,"8,96B","-0,20%"
29/08/2017,5888.21,5899.75,5902.61,5865.41,"5,97B","-0,26%"
30/08/2017,5872.51,5888.43,5893.9,5863.15,"5,29B","-0,27%"
31/08/2017,5864.06,5873.73,5881.74,5845.27,"6,55B","-0,14%"
04/09/2017,5813.74,5858.21,5861.6,5806.32,"5,23B","-0,86%"
05/09/2017,5829.98,5823.01,5834.18,5774.31,"6,70B","0,28%"
06/09/2017,5824.14,5809.31,5831.48,5803.12,"6,36B","-0,10%"
07/09/2017,5832.31,5824.52,5835.88,5810.48,"5,20B","0,14%"
08/09/2017,5857.12,5825.12,5866.99,5819.53,"4,80B","0,43%"
11/09/2017,5871.88,5863.42,5883.95,5858.24,"5,31B","0,25%"
12/09/2017,5872.38,5877.24,5884.15,5861.53,"6,14B","0,01%"
13/09/2017,5845.73,5860.49,5881.69,5840.92,"6,96B","-0,45%"
14/09/2017,5852.0,5849.72,5867.21,5841.4,"7,57B","0,11%"
15/09/2017,5872.39,5854.45,5875.53,5831.18,"6,47B","0,35%"
18/09/2017,5884.61,5875.11,5884.61,5851.23,"5,33B","0,21%"
19/09/2017,5901.33,5885.21,5901.33,5868.34,"5,91B","0,28%"
20/09/2017,5906.57,5902.21,5908.86,5885.83,"6,18B","0,09%"
22/09/2017,5911.71,5905.23,5928.79,5883.57,"5,18B","0,09%"
25/09/2017,5894.61,5910.16,5918.09,5882.94,"4,80B","-0,29%"
26/09/2017,5863.96,5897.01,5904.95,5859.85,"6,11B","-0,52%"
27/09/2017,5863.03,5872.59,5873.03,5841.02,"5,53B","-0,02%"
28/09/2017,5841.05,5860.55,5866.61,5839.59,"6,21B","-0,37%"
29/09/2017,5900.85,5855.08,5907.44,5851.7,"5,18B","1,02%"
02/10/2017,5914.03,5917.75,5936.14,5909.11,"5,02B","0,22%"
03/10/2017,5939.45,5915.43,5953.48,5899.53,"6,25B","0,43%"
04/10/2017,5951.48,5952.38,5967.12,5946.64,"6,01B","0,20%"
05/10/2017,5901.91,5954.73,5956.4,5901.91,"5,83B","-0,83%"
06/10/2017,5905.38,5922.11,5922.75,5894.24,"4,75B","0,06%"
09/10/2017,5914.93,5906.72,5926.38,5902.47,"4,23B","0,16%"
10/10/2017,5905.76,5918.13,5927.68,5896.46,"4,87B","-0,16%"
11/10/2017,5882.79,5900.73,5906.14,5860.76,"4,91B","-0,39%"
12/10/2017,5926.2,5886.43,5932.01,5883.5,"7,62B","0,74%"
13/10/2017,5924.12,5926.03,5947.86,5915.14,"6,89B","-0,04%"
16/10/2017,5949.7,5927.99,5956.95,5927.99,"7,33B","0,43%"
17/10/2017,5947.33,5957.58,5961.51,5922.07,"5,33B","-0,04%"
18/10/2017,5929.2,5955.2,5958.0,5903.62,"7,42B","-0,30%"
19/10/2017,5910.53,5927.73,5934.68,5903.86,"7,66B","-0,31%"
20/10/2017,5929.55,5923.08,5959.58,5918.53,"6,56B","0,32%"
23/10/2017,5950.03,5946.15,5965.99,5945.33,"8,01B","0,35%"
24/10/2017,5952.08,5955.27,5974.2,5949.33,"8,33B","0,03%"
25/10/2017,6025.43,5962.03,6025.43,5961.75,"6,59B","1,23%"
26/10/2017,5995.85,6018.27,6042.45,5995.85,"6,16B","-0,49%"
27/10/2017,5975.28,5998.17,6020.29,5969.78,"5,02B","-0,34%"
30/10/2017,5974.08,5990.19,6008.63,5969.21,"6,03B","-0,02%"
31/10/2017,6005.78,6034.38,6034.62,5989.86,"5,58B","0,53%"
01/11/2017,6038.15,6017.04,6038.99,6008.37,"5,63B","0,54%"
02/11/2017,6031.11,6052.03,6082.23,6031.11,"5,67B","-0,12%"
03/11/2017,6039.54,6044.79,6046.26,5989.68,"4,77B","0,14%"
06/11/2017,6050.82,6031.52,6062.06,6025.07,"6,20B","0,19%"
07/11/2017,6060.45,6055.75,6065.28,6047.27,"5,03B","0,16%"
08/11/2017,6049.38,6052.99,6069.77,6033.55,"7,16B","-0,18%"
09/11/2017,6042.46,6055.55,6071.54,6039.86,"5,67B","-0,11%"
10/11/2017,6021.83,6044.28,6054.53,6020.45,"5,38B","-0,34%"
13/11/2017,6021.46,6020.75,6045.49,6016.99,"5,40B","-0,01%"
14/11/2017,5988.29,6019.11,6039.3,5988.29,"6,37B","-0,55%"
15/11/2017,5972.31,6001.92,6012.66,5972.31,"7,33B","-0,27%"
16/11/2017,6037.91,5985.63,6054.24,5984.7,"5,53B","1,10%"
17/11/2017,6051.73,6052.51,6092.35,6049.96,"5,20B","0,23%"
20/11/2017,6053.28,6066.75,6098.78,6053.28,"5,38B","0,03%"
21/11/2017,6031.86,6062.23,6076.23,6008.69,"5,70B","-0,35%"
22/11/2017,6069.78,6039.09,6071.34,6038.74,"6,56B","0,63%"
