Date,Close(t-10),Open(t-10),High(t-10),Low(t-10),Sentiment_Score(t-10),Close(t-9),Open(t-9),High(t-9),Low(t-9),Sentiment_Score(t-9),Close(t-8),Open(t-8),High(t-8),Low(t-8),Sentiment_Score(t-8),Close(t-7),Open(t-7),High(t-7),Low(t-7),Sentiment_Score(t-7),Close(t-6),Open(t-6),High(t-6),Low(t-6),Sentiment_Score(t-6),Close(t-5),Open(t-5),High(t-5),Low(t-5),Sentiment_Score(t-5),Close(t-4),Open(t-4),High(t-4),Low(t-4),Sentiment_Score(t-4),Close(t-3),Open(t-3),High(t-3),Low(t-3),Sentiment_Score(t-3),Close(t-2),Open(t-2),High(t-2),Low(t-2),Sentiment_Score(t-2),Close(t-1),Open(t-1),High(t-1),Low(t-1),Sentiment_Score(t-1),Close(t),Open(t),High(t),Low(t),Sentiment_Score(t)
2021-06-17,6091.51,6038.86,6091.51,6005.64,1.0,6065.17,6091.13,6103.86,6043.86,1.0,6069.94,6075.51,6088.0,6050.8,1.0,5999.37,6071.25,6075.89,5992.12,1.0,6047.48,5973.04,6047.48,5972.45,0.0,6107.54,6065.93,6111.45,6064.93,1.0,6095.5,6118.38,6134.88,6084.24,1.0,6080.38,6110.8,6124.87,6071.73,0.3333333333333333,6089.04,6085.36,6091.37,6051.24,-0.3333333333333333,6078.57,6071.44,6114.1,6049.57,-0.3333333333333333,6068.45,6063.54,6082.29,6034.83,-1.0
2021-06-18,6065.17,6091.13,6103.86,6043.86,1.0,6069.94,6075.51,6088.0,6050.8,1.0,5999.37,6071.25,6075.89,5992.12,1.0,6047.48,5973.04,6047.48,5972.45,0.0,6107.54,6065.93,6111.45,6064.93,1.0,6095.5,6118.38,6134.88,6084.24,1.0,6080.38,6110.8,6124.87,6071.73,0.3333333333333333,6089.04,6085.36,6091.37,6051.24,-0.3333333333333333,6078.57,6071.44,6114.1,6049.57,-0.3333333333333333,6068.45,6063.54,6082.29,6034.83,-1.0,6007.12,6065.52,6070.42,5944.05,-1.0
2021-06-21,6069.94,6075.51,6088.0,6050.8,1.0,5999.37,6071.25,6075.89,5992.12,1.0,6047.48,5973.04,6047.48,5972.45,0.0,6107.54,6065.93,6111.45,6064.93,1.0,6095.5,6118.38,6134.88,6084.24,1.0,6080.38,6110.8,6124.87,6071.73,0.3333333333333333,6089.04,6085.36,6091.37,6051.24,-0.3333333333333333,6078.57,6071.44,6114.1,6049.57,-0.3333333333333333,6068.45,6063.54,6082.29,6034.83,-1.0,6007.12,6065.52,6070.42,5944.05,-1.0,5996.25,5959.97,6021.49,5884.92,-1.0
2021-06-22,5999.37,6071.25,6075.89,5992.12,1.0,6047.48,5973.04,6047.48,5972.45,0.0,6107.54,6065.93,6111.45,6064.93,1.0,6095.5,6118.38,6134.88,6084.24,1.0,6080.38,6110.8,6124.87,6071.73,0.3333333333333333,6089.04,6085.36,6091.37,6051.24,-0.3333333333333333,6078.57,6071.44,6114.1,6049.57,-0.3333333333333333,6068.45,6063.54,6082.29,6034.83,-1.0,6007.12,6065.52,6070.42,5944.05,-1.0,5996.25,5959.97,6021.49,5884.92,-1.0,6087.84,6006.66,6118.86,6006.66,0.0
2021-06-23,6047.48,5973.04,6047.48,5972.45,0.0,6107.54,6065.93,6111.45,6064.93,1.0,6095.5,6118.38,6134.88,6084.24,1.0,6080.38,6110.8,6124.87,6071.73,0.3333333333333333,6089.04,6085.36,6091.37,6051.24,-0.3333333333333333,6078.57,6071.44,6114.1,6049.57,-0.3333333333333333,6068.45,6063.54,6082.29,6034.83,-1.0,6007.12,6065.52,6070.42,5944.05,-1.0,5996.25,5959.97,6021.49,5884.92,-1.0,6087.84,6006.66,6118.86,6006.66,0.0,6034.54,6095.9,6130.1,6034.54,0.0
2021-06-24,6107.54,6065.93,6111.45,6064.93,1.0,6095.5,6118.38,6134.88,6084.24,1.0,6080.38,6110.8,6124.87,6071.73,0.3333333333333333,6089.04,6085.36,6091.37,6051.24,-0.3333333333333333,6078.57,6071.44,6114.1,6049.57,-0.3333333333333333,6068.45,6063.54,6082.29,6034.83,-1.0,6007.12,6065.52,6070.42,5944.05,-1.0,5996.25,5959.97,6021.49,5884.92,-1.0,6087.84,6006.66,6118.86,6006.66,0.0,6034.54,6095.9,6130.1,6034.54,0.0,6012.06,6052.08,6060.49,6003.2,0.0
2021-06-25,6095.5,6118.38,6134.88,6084.24,1.0,6080.38,6110.8,6124.87,6071.73,0.3333333333333333,6089.04,6085.36,6091.37,6051.24,-0.3333333333333333,6078.57,6071.44,6114.1,6049.57,-0.3333333333333333,6068.45,6063.54,6082.29,6034.83,-1.0,6007.12,6065.52,6070.42,5944.05,-1.0,5996.25,5959.97,6021.49,5884.92,-1.0,6087.84,6006.66,6118.86,6006.66,0.0,6034.54,6095.9,6130.1,6034.54,0.0,6012.06,6052.08,6060.49,6003.2,0.0,6022.4,6027.22,6067.79,6019.4,1.0
2021-06-28,6080.38,6110.8,6124.87,6071.73,0.3333333333333333,6089.04,6085.36,6091.37,6051.24,-0.3333333333333333,6078.57,6071.44,6114.1,6049.57,-0.3333333333333333,6068.45,6063.54,6082.29,6034.83,-1.0,6007.12,6065.52,6070.42,5944.05,-1.0,5996.25,5959.97,6021.49,5884.92,-1.0,6087.84,6006.66,6118.86,6006.66,0.0,6034.54,6095.9,6130.1,6034.54,0.0,6012.06,6052.08,6060.49,6003.2,0.0,6022.4,6027.22,6067.79,6019.4,1.0,5939.47,6015.28,6030.89,5939.47,-1.0
2021-06-29,6089.04,6085.36,6091.37,6051.24,-0.3333333333333333,6078.57,6071.44,6114.1,6049.57,-0.3333333333333333,6068.45,6063.54,6082.29,6034.83,-1.0,6007.12,6065.52,6070.42,5944.05,-1.0,5996.25,5959.97,6021.49,5884.92,-1.0,6087.84,6006.66,6118.86,6006.66,0.0,6034.54,6095.9,6130.1,6034.54,0.0,6012.06,6052.08,6060.49,6003.2,0.0,6022.4,6027.22,6067.79,6019.4,1.0,5939.47,6015.28,6030.89,5939.47,-1.0,5949.05,5944.24,5992.86,5913.59,1.0
2021-06-30,6078.57,6071.44,6114.1,6049.57,-0.3333333333333333,6068.45,6063.54,6082.29,6034.83,-1.0,6007.12,6065.52,6070.42,5944.05,-1.0,5996.25,5959.97,6021.49,5884.92,-1.0,6087.84,6006.66,6118.86,6006.66,0.0,6034.54,6095.9,6130.1,6034.54,0.0,6012.06,6052.08,6060.49,6003.2,0.0,6022.4,6027.22,6067.79,6019.4,1.0,5939.47,6015.28,6030.89,5939.47,-1.0,5949.05,5944.24,5992.86,5913.59,1.0,5985.49,5950.43,6011.26,5950.42,1.0
2021-07-01,6068.45,6063.54,6082.29,6034.83,-1.0,6007.12,6065.52,6070.42,5944.05,-1.0,5996.25,5959.97,6021.49,5884.92,-1.0,6087.84,6006.66,6118.86,6006.66,0.0,6034.54,6095.9,6130.1,6034.54,0.0,6012.06,6052.08,6060.49,6003.2,0.0,6022.4,6027.22,6067.79,6019.4,1.0,5939.47,6015.28,6030.89,5939.47,-1.0,5949.05,5944.24,5992.86,5913.59,1.0,5985.49,5950.43,6011.26,5950.42,1.0,6005.96,6001.12,6039.03,5969.1,1.0
2021-07-02,6007.12,6065.52,6070.42,5944.05,-1.0,5996.25,5959.97,6021.49,5884.92,-1.0,6087.84,6006.66,6118.86,6006.66,0.0,6034.54,6095.9,6130.1,6034.54,0.0,6012.06,6052.08,6060.49,6003.2,0.0,6022.4,6027.22,6067.79,6019.4,1.0,5939.47,6015.28,6030.89,5939.47,-1.0,5949.05,5944.24,5992.86,5913.59,1.0,5985.49,5950.43,6011.26,5950.42,1.0,6005.96,6001.12,6039.03,5969.1,1.0,6023.01,6020.07,6043.43,6014.87,0.0
2021-07-05,5996.25,5959.97,6021.49,5884.92,-1.0,6087.84,6006.66,6118.86,6006.66,0.0,6034.54,6095.9,6130.1,6034.54,0.0,6012.06,6052.08,6060.49,6003.2,0.0,6022.4,6027.22,6067.79,6019.4,1.0,5939.47,6015.28,6030.89,5939.47,-1.0,5949.05,5944.24,5992.86,5913.59,1.0,5985.49,5950.43,6011.26,5950.42,1.0,6005.96,6001.12,6039.03,5969.1,1.0,6023.01,6020.07,6043.43,6014.87,0.0,6005.61,6024.16,6036.98,5985.35,-1.0
2021-07-06,6087.84,6006.66,6118.86,6006.66,0.0,6034.54,6095.9,6130.1,6034.54,0.0,6012.06,6052.08,6060.49,6003.2,0.0,6022.4,6027.22,6067.79,6019.4,1.0,5939.47,6015.28,6030.89,5939.47,-1.0,5949.05,5944.24,5992.86,5913.59,1.0,5985.49,5950.43,6011.26,5950.42,1.0,6005.96,6001.12,6039.03,5969.1,1.0,6023.01,6020.07,6043.43,6014.87,0.0,6005.61,6024.16,6036.98,5985.35,-1.0,6047.11,6015.58,6054.61,6013.06,1.0
2021-07-07,6034.54,6095.9,6130.1,6034.54,0.0,6012.06,6052.08,6060.49,6003.2,0.0,6022.4,6027.22,6067.79,6019.4,1.0,5939.47,6015.28,6030.89,5939.47,-1.0,5949.05,5944.24,5992.86,5913.59,1.0,5985.49,5950.43,6011.26,5950.42,1.0,6005.96,6001.12,6039.03,5969.1,1.0,6023.01,6020.07,6043.43,6014.87,0.0,6005.61,6024.16,6036.98,5985.35,-1.0,6047.11,6015.58,6054.61,6013.06,1.0,6044.04,6062.77,6066.99,6022.31,1.0
2021-07-08,6012.06,6052.08,6060.49,6003.2,0.0,6022.4,6027.22,6067.79,6019.4,1.0,5939.47,6015.28,6030.89,5939.47,-1.0,5949.05,5944.24,5992.86,5913.59,1.0,5985.49,5950.43,6011.26,5950.42,1.0,6005.96,6001.12,6039.03,5969.1,1.0,6023.01,6020.07,6043.43,6014.87,0.0,6005.61,6024.16,6036.98,5985.35,-1.0,6047.11,6015.58,6054.61,6013.06,1.0,6044.04,6062.77,6066.99,6022.31,1.0,6039.9,6052.8,6080.22,6028.61,1.0
2021-07-09,6022.4,6027.22,6067.79,6019.4,1.0,5939.47,6015.28,6030.89,5939.47,-1.0,5949.05,5944.24,5992.86,5913.59,1.0,5985.49,5950.43,6011.26,5950.42,1.0,6005.96,6001.12,6039.03,5969.1,1.0,6023.01,6020.07,6043.43,6014.87,0.0,6005.61,6024.16,6036.98,5985.35,-1.0,6047.11,6015.58,6054.61,6013.06,1.0,6044.04,6062.77,6066.99,6022.31,1.0,6039.9,6052.8,6080.22,6028.61,1.0,6039.84,6037.0,6060.54,6026.55,1.0
2021-07-12,5939.47,6015.28,6030.89,5939.47,-1.0,5949.05,5944.24,5992.86,5913.59,1.0,5985.49,5950.43,6011.26,5950.42,1.0,6005.96,6001.12,6039.03,5969.1,1.0,6023.01,6020.07,6043.43,6014.87,0.0,6005.61,6024.16,6036.98,5985.35,-1.0,6047.11,6015.58,6054.61,6013.06,1.0,6044.04,6062.77,6066.99,6022.31,1.0,6039.9,6052.8,6080.22,6028.61,1.0,6039.84,6037.0,6060.54,6026.55,1.0,6078.57,6060.05,6097.12,6055.99,1.0
2021-07-13,5949.05,5944.24,5992.86,5913.59,1.0,5985.49,5950.43,6011.26,5950.42,1.0,6005.96,6001.12,6039.03,5969.1,1.0,6023.01,6020.07,6043.43,6014.87,0.0,6005.61,6024.16,6036.98,5985.35,-1.0,6047.11,6015.58,6054.61,6013.06,1.0,6044.04,6062.77,6066.99,6022.31,1.0,6039.9,6052.8,6080.22,6028.61,1.0,6039.84,6037.0,6060.54,6026.55,1.0,6078.57,6060.05,6097.12,6055.99,1.0,6012.03,6097.23,6114.29,6004.82,1.0
2021-07-14,5985.49,5950.43,6011.26,5950.42,1.0,6005.96,6001.12,6039.03,5969.1,1.0,6023.01,6020.07,6043.43,6014.87,0.0,6005.61,6024.16,6036.98,5985.35,-1.0,6047.11,6015.58,6054.61,6013.06,1.0,6044.04,6062.77,6066.99,6022.31,1.0,6039.9,6052.8,6080.22,6028.61,1.0,6039.84,6037.0,6060.54,6026.55,1.0,6078.57,6060.05,6097.12,6055.99,1.0,6012.03,6097.23,6114.29,6004.82,1.0,5979.22,6008.24,6013.04,5947.62,1.0
2021-07-15,6005.96,6001.12,6039.03,5969.1,1.0,6023.01,6020.07,6043.43,6014.87,0.0,6005.61,6024.16,6036.98,5985.35,-1.0,6047.11,6015.58,6054.61,6013.06,1.0,6044.04,6062.77,6066.99,6022.31,1.0,6039.9,6052.8,6080.22,6028.61,1.0,6039.84,6037.0,6060.54,6026.55,1.0,6078.57,6060.05,6097.12,6055.99,1.0,6012.03,6097.23,6114.29,6004.82,1.0,5979.22,6008.24,6013.04,5947.62,1.0,6046.75,5986.65,6046.75,5982.8,1.0
2021-07-16,6023.01,6020.07,6043.43,6014.87,0.0,6005.61,6024.16,6036.98,5985.35,-1.0,6047.11,6015.58,6054.61,6013.06,1.0,6044.04,6062.77,6066.99,6022.31,1.0,6039.9,6052.8,6080.22,6028.61,1.0,6039.84,6037.0,6060.54,6026.55,1.0,6078.57,6060.05,6097.12,6055.99,1.0,6012.03,6097.23,6114.29,6004.82,1.0,5979.22,6008.24,6013.04,5947.62,1.0,6046.75,5986.65,6046.75,5982.8,1.0,6072.51,6063.42,6079.14,6051.76,1.0
2021-07-19,6005.61,6024.16,6036.98,5985.35,-1.0,6047.11,6015.58,6054.61,6013.06,1.0,6044.04,6062.77,6066.99,6022.31,1.0,6039.9,6052.8,6080.22,6028.61,1.0,6039.84,6037.0,6060.54,6026.55,1.0,6078.57,6060.05,6097.12,6055.99,1.0,6012.03,6097.23,6114.29,6004.82,1.0,5979.22,6008.24,6013.04,5947.62,1.0,6046.75,5986.65,6046.75,5982.8,1.0,6072.51,6063.42,6079.14,6051.76,1.0,6017.39,6062.97,6063.65,6015.15,-1.0
2021-07-21,6047.11,6015.58,6054.61,6013.06,1.0,6044.04,6062.77,6066.99,6022.31,1.0,6039.9,6052.8,6080.22,6028.61,1.0,6039.84,6037.0,6060.54,6026.55,1.0,6078.57,6060.05,6097.12,6055.99,1.0,6012.03,6097.23,6114.29,6004.82,1.0,5979.22,6008.24,6013.04,5947.62,1.0,6046.75,5986.65,6046.75,5982.8,1.0,6072.51,6063.42,6079.14,6051.76,1.0,6017.39,6062.97,6063.65,6015.15,-1.0,6029.98,6034.57,6053.19,6020.86,1.0
2021-07-22,6044.04,6062.77,6066.99,6022.31,1.0,6039.9,6052.8,6080.22,6028.61,1.0,6039.84,6037.0,6060.54,6026.55,1.0,6078.57,6060.05,6097.12,6055.99,1.0,6012.03,6097.23,6114.29,6004.82,1.0,5979.22,6008.24,6013.04,5947.62,1.0,6046.75,5986.65,6046.75,5982.8,1.0,6072.51,6063.42,6079.14,6051.76,1.0,6017.39,6062.97,6063.65,6015.15,-1.0,6029.98,6034.57,6053.19,6020.86,1.0,6137.55,6057.54,6137.55,6057.54,1.0
2021-07-23,6039.9,6052.8,6080.22,6028.61,1.0,6039.84,6037.0,6060.54,6026.55,1.0,6078.57,6060.05,6097.12,6055.99,1.0,6012.03,6097.23,6114.29,6004.82,1.0,5979.22,6008.24,6013.04,5947.62,1.0,6046.75,5986.65,6046.75,5982.8,1.0,6072.51,6063.42,6079.14,6051.76,1.0,6017.39,6062.97,6063.65,6015.15,-1.0,6029.98,6034.57,6053.19,6020.86,1.0,6137.55,6057.54,6137.55,6057.54,1.0,6101.69,6145.76,6166.31,6090.6,1.0
2021-07-26,6039.84,6037.0,6060.54,6026.55,1.0,6078.57,6060.05,6097.12,6055.99,1.0,6012.03,6097.23,6114.29,6004.82,1.0,5979.22,6008.24,6013.04,5947.62,1.0,6046.75,5986.65,6046.75,5982.8,1.0,6072.51,6063.42,6079.14,6051.76,1.0,6017.39,6062.97,6063.65,6015.15,-1.0,6029.98,6034.57,6053.19,6020.86,1.0,6137.55,6057.54,6137.55,6057.54,1.0,6101.69,6145.76,6166.31,6090.6,1.0,6106.39,6109.03,6137.05,6091.02,1.0
2021-07-27,6078.57,6060.05,6097.12,6055.99,1.0,6012.03,6097.23,6114.29,6004.82,1.0,5979.22,6008.24,6013.04,5947.62,1.0,6046.75,5986.65,6046.75,5982.8,1.0,6072.51,6063.42,6079.14,6051.76,1.0,6017.39,6062.97,6063.65,6015.15,-1.0,6029.98,6034.57,6053.19,6020.86,1.0,6137.55,6057.54,6137.55,6057.54,1.0,6101.69,6145.76,6166.31,6090.6,1.0,6106.39,6109.03,6137.05,6091.02,1.0,6097.05,6120.93,6144.59,6068.51,1.0
2021-07-28,6012.03,6097.23,6114.29,6004.82,1.0,5979.22,6008.24,6013.04,5947.62,1.0,6046.75,5986.65,6046.75,5982.8,1.0,6072.51,6063.42,6079.14,6051.76,1.0,6017.39,6062.97,6063.65,6015.15,-1.0,6029.98,6034.57,6053.19,6020.86,1.0,6137.55,6057.54,6137.55,6057.54,1.0,6101.69,6145.76,6166.31,6090.6,1.0,6106.39,6109.03,6137.05,6091.02,1.0,6097.05,6120.93,6144.59,6068.51,1.0,6088.52,6094.54,6116.51,6074.87,-1.0
2021-07-29,5979.22,6008.24,6013.04,5947.62,1.0,6046.75,5986.65,6046.75,5982.8,1.0,6072.51,6063.42,6079.14,6051.76,1.0,6017.39,6062.97,6063.65,6015.15,-1.0,6029.98,6034.57,6053.19,6020.86,1.0,6137.55,6057.54,6137.55,6057.54,1.0,6101.69,6145.76,6166.31,6090.6,1.0,6106.39,6109.03,6137.05,6091.02,1.0,6097.05,6120.93,6144.59,6068.51,1.0,6088.52,6094.54,6116.51,6074.87,-1.0,6120.73,6106.61,6135.35,6096.5,0.3333333333333333
2021-07-30,6046.75,5986.65,6046.75,5982.8,1.0,6072.51,6063.42,6079.14,6051.76,1.0,6017.39,6062.97,6063.65,6015.15,-1.0,6029.98,6034.57,6053.19,6020.86,1.0,6137.55,6057.54,6137.55,6057.54,1.0,6101.69,6145.76,6166.31,6090.6,1.0,6106.39,6109.03,6137.05,6091.02,1.0,6097.05,6120.93,6144.59,6068.51,1.0,6088.52,6094.54,6116.51,6074.87,-1.0,6120.73,6106.61,6135.35,6096.5,0.3333333333333333,6070.04,6136.37,6160.46,6069.84,0.3333333333333333
2021-08-02,6072.51,6063.42,6079.14,6051.76,1.0,6017.39,6062.97,6063.65,6015.15,-1.0,6029.98,6034.57,6053.19,6020.86,1.0,6137.55,6057.54,6137.55,6057.54,1.0,6101.69,6145.76,6166.31,6090.6,1.0,6106.39,6109.03,6137.05,6091.02,1.0,6097.05,6120.93,6144.59,6068.51,1.0,6088.52,6094.54,6116.51,6074.87,-1.0,6120.73,6106.61,6135.35,6096.5,0.3333333333333333,6070.04,6136.37,6160.46,6069.84,0.3333333333333333,6096.54,6098.01,6112.83,6048.1,0.3333333333333333
2021-08-03,6017.39,6062.97,6063.65,6015.15,-1.0,6029.98,6034.57,6053.19,6020.86,1.0,6137.55,6057.54,6137.55,6057.54,1.0,6101.69,6145.76,6166.31,6090.6,1.0,6106.39,6109.03,6137.05,6091.02,1.0,6097.05,6120.93,6144.59,6068.51,1.0,6088.52,6094.54,6116.51,6074.87,-1.0,6120.73,6106.61,6135.35,6096.5,0.3333333333333333,6070.04,6136.37,6160.46,6069.84,0.3333333333333333,6096.54,6098.01,6112.83,6048.1,0.3333333333333333,6130.57,6108.0,6142.52,6105.11,0.3333333333333333
2021-08-04,6029.98,6034.57,6053.19,6020.86,1.0,6137.55,6057.54,6137.55,6057.54,1.0,6101.69,6145.76,6166.31,6090.6,1.0,6106.39,6109.03,6137.05,6091.02,1.0,6097.05,6120.93,6144.59,6068.51,1.0,6088.52,6094.54,6116.51,6074.87,-1.0,6120.73,6106.61,6135.35,6096.5,0.3333333333333333,6070.04,6136.37,6160.46,6069.84,0.3333333333333333,6096.54,6098.01,6112.83,6048.1,0.3333333333333333,6130.57,6108.0,6142.52,6105.11,0.3333333333333333,6159.03,6142.48,6163.81,6112.72,0.3333333333333333
2021-08-05,6137.55,6057.54,6137.55,6057.54,1.0,6101.69,6145.76,6166.31,6090.6,1.0,6106.39,6109.03,6137.05,6091.02,1.0,6097.05,6120.93,6144.59,6068.51,1.0,6088.52,6094.54,6116.51,6074.87,-1.0,6120.73,6106.61,6135.35,6096.5,0.3333333333333333,6070.04,6136.37,6160.46,6069.84,0.3333333333333333,6096.54,6098.01,6112.83,6048.1,0.3333333333333333,6130.57,6108.0,6142.52,6105.11,0.3333333333333333,6159.03,6142.48,6163.81,6112.72,0.3333333333333333,6205.42,6174.61,6218.65,6173.57,0.3333333333333333
2021-08-06,6101.69,6145.76,6166.31,6090.6,1.0,6106.39,6109.03,6137.05,6091.02,1.0,6097.05,6120.93,6144.59,6068.51,1.0,6088.52,6094.54,6116.51,6074.87,-1.0,6120.73,6106.61,6135.35,6096.5,0.3333333333333333,6070.04,6136.37,6160.46,6069.84,0.3333333333333333,6096.54,6098.01,6112.83,6048.1,0.3333333333333333,6130.57,6108.0,6142.52,6105.11,0.3333333333333333,6159.03,6142.48,6163.81,6112.72,0.3333333333333333,6205.42,6174.61,6218.65,6173.57,0.3333333333333333,6203.43,6223.83,6263.54,6190.86,0.3333333333333333
2021-08-09,6106.39,6109.03,6137.05,6091.02,1.0,6097.05,6120.93,6144.59,6068.51,1.0,6088.52,6094.54,6116.51,6074.87,-1.0,6120.73,6106.61,6135.35,6096.5,0.3333333333333333,6070.04,6136.37,6160.46,6069.84,0.3333333333333333,6096.54,6098.01,6112.83,6048.1,0.3333333333333333,6130.57,6108.0,6142.52,6105.11,0.3333333333333333,6159.03,6142.48,6163.81,6112.72,0.3333333333333333,6205.42,6174.61,6218.65,6173.57,0.3333333333333333,6203.43,6223.83,6263.54,6190.86,0.3333333333333333,6127.46,6203.75,6239.02,6110.55,-1.0
2021-08-10,6097.05,6120.93,6144.59,6068.51,1.0,6088.52,6094.54,6116.51,6074.87,-1.0,6120.73,6106.61,6135.35,6096.5,0.3333333333333333,6070.04,6136.37,6160.46,6069.84,0.3333333333333333,6096.54,6098.01,6112.83,6048.1,0.3333333333333333,6130.57,6108.0,6142.52,6105.11,0.3333333333333333,6159.03,6142.48,6163.81,6112.72,0.3333333333333333,6205.42,6174.61,6218.65,6173.57,0.3333333333333333,6203.43,6223.83,6263.54,6190.86,0.3333333333333333,6127.46,6203.75,6239.02,6110.55,-1.0,6088.41,6139.34,6147.77,6042.48,-1.0
2021-08-12,6088.52,6094.54,6116.51,6074.87,-1.0,6120.73,6106.61,6135.35,6096.5,0.3333333333333333,6070.04,6136.37,6160.46,6069.84,0.3333333333333333,6096.54,6098.01,6112.83,6048.1,0.3333333333333333,6130.57,6108.0,6142.52,6105.11,0.3333333333333333,6159.03,6142.48,6163.81,6112.72,0.3333333333333333,6205.42,6174.61,6218.65,6173.57,0.3333333333333333,6203.43,6223.83,6263.54,6190.86,0.3333333333333333,6127.46,6203.75,6239.02,6110.55,-1.0,6088.41,6139.34,6147.77,6042.48,-1.0,6139.65,6092.24,6139.81,6051.85,0.0
2021-08-13,6120.73,6106.61,6135.35,6096.5,0.3333333333333333,6070.04,6136.37,6160.46,6069.84,0.3333333333333333,6096.54,6098.01,6112.83,6048.1,0.3333333333333333,6130.57,6108.0,6142.52,6105.11,0.3333333333333333,6159.03,6142.48,6163.81,6112.72,0.3333333333333333,6205.42,6174.61,6218.65,6173.57,0.3333333333333333,6203.43,6223.83,6263.54,6190.86,0.3333333333333333,6127.46,6203.75,6239.02,6110.55,-1.0,6088.41,6139.34,6147.77,6042.48,-1.0,6139.65,6092.24,6139.81,6051.85,0.0,6139.49,6154.05,6179.9,6113.26,0.0
2021-08-16,6070.04,6136.37,6160.46,6069.84,0.3333333333333333,6096.54,6098.01,6112.83,6048.1,0.3333333333333333,6130.57,6108.0,6142.52,6105.11,0.3333333333333333,6159.03,6142.48,6163.81,6112.72,0.3333333333333333,6205.42,6174.61,6218.65,6173.57,0.3333333333333333,6203.43,6223.83,6263.54,6190.86,0.3333333333333333,6127.46,6203.75,6239.02,6110.55,-1.0,6088.41,6139.34,6147.77,6042.48,-1.0,6139.65,6092.24,6139.81,6051.85,0.0,6139.49,6154.05,6179.9,6113.26,0.0,6087.91,6144.94,6147.3,6056.74,-0.3333333333333333
2021-08-18,6096.54,6098.01,6112.83,6048.1,0.3333333333333333,6130.57,6108.0,6142.52,6105.11,0.3333333333333333,6159.03,6142.48,6163.81,6112.72,0.3333333333333333,6205.42,6174.61,6218.65,6173.57,0.3333333333333333,6203.43,6223.83,6263.54,6190.86,0.3333333333333333,6127.46,6203.75,6239.02,6110.55,-1.0,6088.41,6139.34,6147.77,6042.48,-1.0,6139.65,6092.24,6139.81,6051.85,0.0,6139.49,6154.05,6179.9,6113.26,0.0,6087.91,6144.94,6147.3,6056.74,-0.3333333333333333,6118.15,6109.56,6136.28,6040.6,-1.0
2021-08-19,6130.57,6108.0,6142.52,6105.11,0.3333333333333333,6159.03,6142.48,6163.81,6112.72,0.3333333333333333,6205.42,6174.61,6218.65,6173.57,0.3333333333333333,6203.43,6223.83,6263.54,6190.86,0.3333333333333333,6127.46,6203.75,6239.02,6110.55,-1.0,6088.41,6139.34,6147.77,6042.48,-1.0,6139.65,6092.24,6139.81,6051.85,0.0,6139.49,6154.05,6179.9,6113.26,0.0,6087.91,6144.94,6147.3,6056.74,-0.3333333333333333,6118.15,6109.56,6136.28,6040.6,-1.0,5992.32,6110.55,6111.01,5958.04,-1.0
2021-08-20,6159.03,6142.48,6163.81,6112.72,0.3333333333333333,6205.42,6174.61,6218.65,6173.57,0.3333333333333333,6203.43,6223.83,6263.54,6190.86,0.3333333333333333,6127.46,6203.75,6239.02,6110.55,-1.0,6088.41,6139.34,6147.77,6042.48,-1.0,6139.65,6092.24,6139.81,6051.85,0.0,6139.49,6154.05,6179.9,6113.26,0.0,6087.91,6144.94,6147.3,6056.74,-0.3333333333333333,6118.15,6109.56,6136.28,6040.6,-1.0,5992.32,6110.55,6111.01,5958.04,-1.0,6030.77,5988.76,6030.77,5938.41,0.0
2021-08-23,6205.42,6174.61,6218.65,6173.57,0.3333333333333333,6203.43,6223.83,6263.54,6190.86,0.3333333333333333,6127.46,6203.75,6239.02,6110.55,-1.0,6088.41,6139.34,6147.77,6042.48,-1.0,6139.65,6092.24,6139.81,6051.85,0.0,6139.49,6154.05,6179.9,6113.26,0.0,6087.91,6144.94,6147.3,6056.74,-0.3333333333333333,6118.15,6109.56,6136.28,6040.6,-1.0,5992.32,6110.55,6111.01,5958.04,-1.0,6030.77,5988.76,6030.77,5938.41,0.0,6109.83,6037.7,6109.83,6037.7,1.0
2021-08-24,6203.43,6223.83,6263.54,6190.86,0.3333333333333333,6127.46,6203.75,6239.02,6110.55,-1.0,6088.41,6139.34,6147.77,6042.48,-1.0,6139.65,6092.24,6139.81,6051.85,0.0,6139.49,6154.05,6179.9,6113.26,0.0,6087.91,6144.94,6147.3,6056.74,-0.3333333333333333,6118.15,6109.56,6136.28,6040.6,-1.0,5992.32,6110.55,6111.01,5958.04,-1.0,6030.77,5988.76,6030.77,5938.41,0.0,6109.83,6037.7,6109.83,6037.7,1.0,6089.5,6114.67,6138.5,6053.57,-0.3333333333333333
2021-08-25,6127.46,6203.75,6239.02,6110.55,-1.0,6088.41,6139.34,6147.77,6042.48,-1.0,6139.65,6092.24,6139.81,6051.85,0.0,6139.49,6154.05,6179.9,6113.26,0.0,6087.91,6144.94,6147.3,6056.74,-0.3333333333333333,6118.15,6109.56,6136.28,6040.6,-1.0,5992.32,6110.55,6111.01,5958.04,-1.0,6030.77,5988.76,6030.77,5938.41,0.0,6109.83,6037.7,6109.83,6037.7,1.0,6089.5,6114.67,6138.5,6053.57,-0.3333333333333333,6113.24,6094.15,6131.91,6093.1,1.0
